ID,Age,Education,Marital_Status,Income,Total_Spending,Total_Purchases,Recency,Total_Campaign_Accepted,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Customer_Segment
8216,42,Master,Married,53761.0,325,11,7,0,4,4,3,Regular / Moderate-Value Customers
8140,41,Graduation,Together,22682.0,95,7,51,0,2,1,4,Low-Value / Low-Engagement Customers
10146,42,PhD,Together,38887.0,42,4,17,0,1,0,3,Regular / Moderate-Value Customers
5289,39,2n Cycle,Single,41658.0,72,4,30,0,1,1,2,Low-Value / Low-Engagement Customers
2587,42,PhD,Married,29791.0,20,5,21,0,2,0,3,Regular / Moderate-Value Customers
4405,58,Master,Married,63915.0,789,21,2,0,6,3,12,Regular / Moderate-Value Customers
8663,40,Graduation,Divorced,39996.0,15,3,85,0,1,0,2,Regular / Moderate-Value Customers
2589,42,Graduation,Divorced,26759.0,59,6,65,0,2,1,3,Low-Value / Low-Engagement Customers
3421,46,Master,Divorced,63841.0,908,21,64,0,9,3,9,Regular / Moderate-Value Customers
10490,45,PhD,Married,51039.0,417,12,11,0,6,2,4,Low-Value / Low-Engagement Customers
4094,53,Graduation,Married,60544.0,289,11,92,0,5,1,5,Regular / Moderate-Value Customers
9958,42,Graduation,Married,65685.0,769,20,54,0,9,2,9,Regular / Moderate-Value Customers
2534,61,Graduation,Married,37716.0,188,8,4,0,4,1,3,Regular / Moderate-Value Customers
4188,57,Graduation,Single,36864.0,354,11,53,0,5,2,4,Regular / Moderate-Value Customers
6613,44,Master,Married,44511.0,727,20,39,0,8,4,8,Regular / Moderate-Value Customers
10827,47,PhD,Married,36947.0,146,7,49,0,3,0,4,Regular / Moderate-Value Customers
5491,63,Master,Together,47352.0,319,12,70,0,6,1,5,Regular / Moderate-Value Customers
8402,61,Master,Married,67087.0,794,20,40,0,7,5,8,High-Value & Highly Engaged Customers
8783,64,Graduation,Married,57045.0,454,15,40,0,4,2,9,Regular / Moderate-Value Customers
10010,61,PhD,Divorced,36957.0,152,7,43,0,3,2,2,Regular / Moderate-Value Customers
618,37,PhD,Married,69389.0,797,21,17,0,7,2,12,High-Value & Highly Engaged Customers
9121,42,Graduation,Married,80134.0,1690,14,40,3,5,3,6,High-Value & Highly Engaged Customers
361,45,Master,Married,43142.0,20,3,84,0,1,0,2,Low-Value / Low-Engagement Customers
4310,70,Graduation,Married,80589.0,1428,20,25,1,5,10,5,High-Value & Highly Engaged Customers
2678,24,Graduation,Single,34412.0,209,8,62,0,5,0,3,Low-Value / Low-Engagement Customers
6376,35,Graduation,Single,57537.0,545,15,83,0,4,3,8,Regular / Moderate-Value Customers
524,48,Basic,Together,22634.0,96,5,47,0,2,1,2,Low-Value / Low-Engagement Customers
10341,66,Graduation,Together,51315.0,222,9,45,0,2,2,5,Low-Value / Low-Engagement Customers
5654,42,Graduation,Married,36026.0,61,5,34,0,2,0,3,Low-Value / Low-Engagement Customers
4098,41,Graduation,Married,24639.0,44,6,3,0,2,0,4,Regular / Moderate-Value Customers
5824,42,PhD,Together,34578.0,8,3,1,0,1,0,2,Regular / Moderate-Value Customers
7000,42,2n Cycle,Single,65704.0,817,22,18,0,2,10,10,High-Value & Highly Engaged Customers
2561,48,Graduation,Single,63810.0,1371,19,45,1,4,3,12,High-Value & Highly Engaged Customers
5229,45,PhD,Together,54132.0,42,4,81,0,1,0,3,Regular / Moderate-Value Customers
4086,55,Graduation,Married,18690.0,60,4,77,0,1,1,2,Low-Value / Low-Engagement Customers
2428,44,Graduation,Married,28164.0,78,6,23,0,2,0,4,Low-Value / Low-Engagement Customers
8254,40,PhD,Married,34596.0,23,3,48,0,1,0,2,Regular / Moderate-Value Customers
2836,42,PhD,Married,43269.0,19,3,61,0,1,0,2,Regular / Moderate-Value Customers
8418,56,2n Cycle,Single,38741.0,61,5,60,0,2,0,3,Low-Value / Low-Engagement Customers
1362,42,Graduation,Single,31907.0,449,13,75,0,6,1,6,Low-Value / Low-Engagement Customers
7152,31,Master,Married,27100.0,37,4,64,0,1,0,3,Low-Value / Low-Engagement Customers
10033,41,2n Cycle,Divorced,31163.0,38,4,54,0,1,0,3,Low-Value / Low-Engagement Customers
9349,29,Graduation,Married,92533.0,1131,22,84,2,6,5,11,High-Value & Highly Engaged Customers
274,41,Graduation,Single,34853.0,34,5,75,0,2,0,3,Low-Value / Low-Engagement Customers
3388,47,Graduation,Divorced,70844.0,294,12,16,0,6,1,5,Regular / Moderate-Value Customers
922,35,2n Cycle,Married,31086.0,48,4,79,1,1,1,2,Regular / Moderate-Value Customers
8588,53,Graduation,Married,60544.0,289,11,92,0,5,1,5,Regular / Moderate-Value Customers
2518,28,2n Cycle,Together,20491.0,30,3,16,0,0,1,2,Low-Value / Low-Engagement Customers
574,50,Graduation,Married,42523.0,125,6,96,0,1,1,4,Low-Value / Low-Engagement Customers
3220,31,Graduation,Married,39922.0,156,7,30,0,3,0,4,Low-Value / Low-Engagement Customers
5967,62,Graduation,Together,33402.0,70,6,60,0,2,1,3,Regular / Moderate-Value Customers
1183,65,Master,Married,36408.0,22,3,11,0,1,0,2,Regular / Moderate-Value Customers
6856,35,Graduation,Together,21645.0,65,6,75,0,3,0,3,Low-Value / Low-Engagement Customers
4530,66,Master,Widow,78427.0,1930,20,36,1,3,7,10,High-Value & Highly Engaged Customers
1553,68,Graduation,Together,82657.0,2283,22,71,2,7,5,10,High-Value & Highly Engaged Customers
4682,56,Graduation,Married,51876.0,310,12,88,0,2,2,8,High-Value & Highly Engaged Customers
8204,43,2n Cycle,Married,78041.0,1319,17,93,0,4,4,9,High-Value & Highly Engaged Customers
5221,57,Graduation,Married,52852.0,879,22,93,1,10,7,5,Regular / Moderate-Value Customers
1232,32,PhD,Together,70038.0,1244,16,54,0,4,4,8,High-Value & Highly Engaged Customers
1927,41,2n Cycle,Together,69401.0,690,13,41,0,4,4,5,Regular / Moderate-Value Customers
5788,42,Graduation,Together,46053.0,209,9,46,0,3,2,4,Low-Value / Low-Engagement Customers
6652,49,Graduation,Married,77343.0,1134,16,28,0,3,4,9,High-Value & Highly Engaged Customers
6246,61,Graduation,Single,73892.0,1507,22,40,0,3,11,8,High-Value & Highly Engaged Customers
5975,47,PhD,Single,40304.0,57,5,82,0,2,0,3,Regular / Moderate-Value Customers
6875,49,PhD,Together,32727.0,529,15,38,0,7,3,5,High-Value & Highly Engaged Customers
4399,45,Graduation,Together,68695.0,1091,15,3,0,4,4,7,High-Value & Highly Engaged Customers
4042,43,Graduation,Divorced,43300.0,180,8,87,0,4,0,4,Regular / Moderate-Value Customers
2157,42,Graduation,Together,26290.0,77,6,49,0,2,0,4,Low-Value / Low-Engagement Customers
10133,44,Graduation,Single,93790.0,2349,25,16,3,6,7,12,High-Value & Highly Engaged Customers
2525,40,PhD,Married,38410.0,534,16,65,0,5,2,9,Low-Value / Low-Engagement Customers
8233,64,Master,Widow,64866.0,556,17,9,1,7,3,7,Regular / Moderate-Value Customers
9483,55,Graduation,Together,57957.0,637,18,24,0,4,6,8,High-Value & Highly Engaged Customers
2945,59,PhD,Together,46015.0,46,4,25,2,1,0,3,Regular / Moderate-Value Customers
10403,36,Graduation,Together,16531.0,44,6,43,0,3,0,3,Low-Value / Low-Engagement Customers
5074,28,Master,Married,28072.0,47,4,10,0,1,0,3,Regular / Moderate-Value Customers
10524,51,Master,Divorced,49476.0,795,18,29,0,2,11,5,Regular / Moderate-Value Customers
4690,61,Graduation,Married,50725.0,586,17,45,0,8,1,8,Regular / Moderate-Value Customers
7521,62,Graduation,Together,83844.0,1574,19,57,1,4,4,11,High-Value & Highly Engaged Customers
7196,64,PhD,Married,41145.0,13,3,20,0,0,0,3,Regular / Moderate-Value Customers
4406,44,Graduation,Together,67419.0,1471,21,29,0,9,4,8,High-Value & Highly Engaged Customers
9672,44,2n Cycle,Married,23162.0,65,5,82,0,1,1,3,Low-Value / Low-Engagement Customers
4864,37,Graduation,Married,34380.0,175,8,68,0,4,1,3,Regular / Moderate-Value Customers
4706,48,Graduation,Single,34704.0,40,4,65,0,1,0,3,Regular / Moderate-Value Customers
4070,45,PhD,Married,94871.0,1078,17,99,2,8,5,4,High-Value & Highly Engaged Customers
25,56,Graduation,Married,65148.0,1115,19,9,0,6,6,7,High-Value & Highly Engaged Customers
3697,60,Graduation,Together,39898.0,134,7,20,0,3,0,4,Regular / Moderate-Value Customers
217,58,Master,Single,64857.0,1540,22,78,0,7,5,10,High-Value & Highly Engaged Customers
4220,44,PhD,Married,59892.0,87,6,26,0,2,1,3,Regular / Moderate-Value Customers
5286,27,Master,Single,41020.0,217,9,68,0,3,2,4,Regular / Moderate-Value Customers
9559,53,PhD,Married,57072.0,1034,25,79,1,7,5,13,Regular / Moderate-Value Customers
2849,35,Graduation,Single,60474.0,1180,24,25,0,10,2,12,High-Value & Highly Engaged Customers
7787,54,Graduation,Together,62807.0,819,20,83,0,5,3,12,Regular / Moderate-Value Customers
3102,33,2n Cycle,Together,19414.0,32,4,32,0,1,0,3,Low-Value / Low-Engagement Customers
5868,34,Graduation,Married,19107.0,46,4,49,0,1,0,3,Low-Value / Low-Engagement Customers
8370,38,2n Cycle,Together,75484.0,1159,16,50,0,7,3,6,High-Value & Highly Engaged Customers
9988,38,Master,Single,70379.0,860,22,84,0,6,3,13,High-Value & Highly Engaged Customers
2939,44,Master,Together,79419.0,1631,14,96,0,4,6,4,High-Value & Highly Engaged Customers
5529,68,PhD,Together,64014.0,444,15,56,1,8,2,5,Regular / Moderate-Value Customers
9743,59,Graduation,Married,76998.0,1910,27,85,1,11,8,8,High-Value & Highly Engaged Customers
5763,42,Master,Together,49854.0,380,13,63,0,6,2,5,Regular / Moderate-Value Customers
3478,43,PhD,Married,60585.0,736,20,17,0,7,4,9,Regular / Moderate-Value Customers
7494,64,PhD,Divorced,42873.0,269,11,11,0,6,1,4,Regular / Moderate-Value Customers
1763,26,Graduation,Together,87679.0,2524,28,62,3,7,11,10,High-Value & Highly Engaged Customers
7250,36,Graduation,Together,57867.0,612,18,48,0,7,2,9,Regular / Moderate-Value Customers
2005,24,Graduation,Married,35765.0,75,6,86,0,2,0,4,Low-Value / Low-Engagement Customers
10770,55,Graduation,Married,65492.0,1045,24,73,0,4,7,13,High-Value & Highly Engaged Customers
6885,37,Graduation,Divorced,32952.0,55,5,36,0,2,0,3,Regular / Moderate-Value Customers
2072,45,PhD,Together,53374.0,1064,15,34,1,4,2,9,Regular / Moderate-Value Customers
9463,55,Graduation,Together,71706.0,1443,21,16,0,9,5,7,High-Value & Highly Engaged Customers
6318,26,Graduation,Married,68487.0,1366,29,48,0,9,7,13,High-Value & Highly Engaged Customers
4093,39,Master,Together,53253.0,436,12,61,0,4,3,5,Regular / Moderate-Value Customers
5751,41,2n Cycle,Divorced,31163.0,38,4,54,0,1,0,3,Low-Value / Low-Engagement Customers
3340,37,Graduation,Married,42014.0,436,14,56,0,7,1,6,Regular / Moderate-Value Customers
3594,41,Master,Married,54108.0,747,19,74,0,8,2,9,Regular / Moderate-Value Customers
3584,59,PhD,Single,49667.0,1396,20,35,1,5,10,5,High-Value & Highly Engaged Customers
3643,40,Master,Married,63206.0,928,13,65,1,4,3,6,High-Value & Highly Engaged Customers
851,42,Master,Married,57136.0,642,17,48,0,5,2,10,Regular / Moderate-Value Customers
7706,39,2n Cycle,Together,46772.0,1048,24,88,1,11,8,5,High-Value & Highly Engaged Customers
3967,43,PhD,Married,78931.0,943,23,19,0,2,8,13,High-Value & Highly Engaged Customers
10128,56,Graduation,Together,53977.0,907,22,21,0,5,5,12,Regular / Moderate-Value Customers
486,26,Graduation,Married,84219.0,1198,17,27,0,3,4,10,High-Value & Highly Engaged Customers
9,39,Master,Single,46098.0,120,7,86,0,3,2,2,Regular / Moderate-Value Customers
9451,49,Graduation,Married,73538.0,1658,23,92,0,10,4,9,High-Value & Highly Engaged Customers
9264,28,Graduation,Married,79529.0,1638,21,1,0,4,8,9,High-Value & Highly Engaged Customers
3865,37,2n Cycle,Together,20981.0,73,6,14,0,3,1,2,Low-Value / Low-Engagement Customers
2853,34,Graduation,Single,51766.0,275,10,74,0,4,2,4,Low-Value / Low-Engagement Customers
1490,52,Graduation,Married,55759.0,854,21,84,0,10,3,8,Regular / Moderate-Value Customers
6310,36,Graduation,Married,33039.0,78,6,4,0,2,0,4,Low-Value / Low-Engagement Customers
10380,42,Master,Married,37787.0,106,6,50,0,3,0,3,Low-Value / Low-Engagement Customers
3887,44,Graduation,Single,27242.0,106,5,2,0,2,0,3,Low-Value / Low-Engagement Customers
4278,31,PhD,Single,87188.0,1923,18,73,0,10,2,6,High-Value & Highly Engaged Customers
8643,43,Graduation,Together,69930.0,1662,21,21,0,4,5,12,High-Value & Highly Engaged Customers
1998,38,Graduation,Single,37697.0,84,6,82,0,2,1,3,Low-Value / Low-Engagement Customers
10795,41,PhD,Married,37401.0,48,5,14,0,2,0,3,Low-Value / Low-Engagement Customers
11110,41,Graduation,Single,3502.0,5,0,56,0,0,0,0,Low-Value / Low-Engagement Customers
2408,38,Graduation,Married,58597.0,733,20,20,0,7,4,9,Regular / Moderate-Value Customers
202,66,PhD,Widow,82032.0,1234,17,54,0,4,6,7,High-Value & Highly Engaged Customers
7998,56,Graduation,Together,28087.0,112,6,77,0,2,2,2,Regular / Moderate-Value Customers
830,27,PhD,Single,74004.0,1658,14,5,2,4,6,4,High-Value & Highly Engaged Customers
3536,54,Graduation,Together,19740.0,55,5,65,0,1,1,3,Low-Value / Low-Engagement Customers
6050,39,2n Cycle,Married,57036.0,1513,22,33,1,6,3,13,High-Value & Highly Engaged Customers
125,56,2n Cycle,Together,53083.0,271,11,65,1,5,1,5,Regular / Moderate-Value Customers
3463,39,PhD,Married,69283.0,904,23,41,0,7,3,13,High-Value & Highly Engaged Customers
2804,39,Master,Single,46098.0,120,7,86,0,3,2,2,Regular / Moderate-Value Customers
3745,26,2n Cycle,Married,23331.0,103,6,92,0,3,0,3,Low-Value / Low-Engagement Customers
9771,26,2n Cycle,Single,23331.0,269,11,97,0,5,1,5,Low-Value / Low-Engagement Customers
451,25,Graduation,Single,9255.0,22,4,91,0,1,1,2,Low-Value / Low-Engagement Customers
10530,55,PhD,Widow,67786.0,1156,15,0,0,3,6,6,High-Value & Highly Engaged Customers
1079,43,PhD,Married,71969.0,1086,16,59,1,3,4,9,Regular / Moderate-Value Customers
8920,47,Master,Single,59235.0,1128,25,4,0,11,2,12,High-Value & Highly Engaged Customers
6678,25,Graduation,Together,31928.0,72,7,5,0,3,0,4,Low-Value / Low-Engagement Customers
3852,53,Master,Together,74881.0,964,23,48,0,9,2,12,Regular / Moderate-Value Customers
528,36,Graduation,Married,65819.0,1383,19,99,0,5,4,10,High-Value & Highly Engaged Customers
73,61,PhD,Single,51411.0,18,3,81,0,0,0,3,Regular / Moderate-Value Customers
5589,50,Graduation,Divorced,51983.0,793,21,95,0,9,2,10,Regular / Moderate-Value Customers
10212,28,Master,Together,42386.0,100,6,43,0,3,0,3,Regular / Moderate-Value Customers
6365,27,2n Cycle,Married,30390.0,80,5,5,0,2,0,3,Low-Value / Low-Engagement Customers
5636,51,Graduation,Single,30983.0,167,7,50,0,4,0,3,Low-Value / Low-Engagement Customers
591,57,Graduation,Widow,66033.0,677,18,76,0,8,3,7,High-Value & Highly Engaged Customers
2217,39,2n Cycle,Married,37284.0,23,3,46,0,0,0,3,Low-Value / Low-Engagement Customers
2544,63,Master,Divorced,57530.0,92,6,68,0,1,1,4,Regular / Moderate-Value Customers
7725,49,2n Cycle,Married,76800.0,641,15,33,0,4,4,7,High-Value & Highly Engaged Customers
8091,58,Graduation,Married,63943.0,1106,16,50,0,6,4,6,High-Value & Highly Engaged Customers
7321,52,Graduation,Together,76081.0,1033,13,85,1,4,5,4,High-Value & Highly Engaged Customers
5462,40,Graduation,Married,67445.0,1174,27,63,0,9,6,12,High-Value & Highly Engaged Customers
7791,47,Master,Married,37054.0,25,4,89,0,1,0,3,Regular / Moderate-Value Customers
955,52,Master,Together,47175.0,240,10,81,1,4,2,4,Regular / Moderate-Value Customers
4037,38,Graduation,Divorced,31859.0,20,3,77,0,1,0,2,Low-Value / Low-Engagement Customers
6642,53,Graduation,Divorced,27215.0,102,7,50,0,2,1,4,Regular / Moderate-Value Customers
2793,38,PhD,Divorced,70179.0,1034,23,10,0,7,3,13,High-Value & Highly Engaged Customers
5424,31,Graduation,Married,39922.0,156,7,30,0,3,0,4,Low-Value / Low-Engagement Customers
879,38,Master,Married,49681.0,458,15,66,0,7,1,7,Regular / Moderate-Value Customers
9530,26,Graduation,Married,24645.0,17,3,16,0,1,0,2,Low-Value / Low-Engagement Customers
4828,60,Graduation,Divorced,79865.0,792,20,12,0,5,10,5,High-Value & Highly Engaged Customers
10699,29,Graduation,Married,44322.0,92,6,30,0,3,0,3,Regular / Moderate-Value Customers
1497,62,Graduation,Single,47958.0,407,14,8,0,6,3,5,Regular / Moderate-Value Customers
7476,50,Master,Single,63972.0,1269,19,93,1,5,4,10,High-Value & Highly Engaged Customers
4390,60,Graduation,Together,75315.0,841,21,14,0,5,4,12,High-Value & Highly Engaged Customers
10478,64,PhD,Married,55517.0,633,18,53,0,11,1,6,Regular / Moderate-Value Customers
1081,57,PhD,Married,75283.0,1019,14,26,0,6,3,5,Regular / Moderate-Value Customers
4261,68,PhD,Single,82800.0,1315,25,23,2,7,6,12,High-Value & Highly Engaged Customers
9916,60,Graduation,Married,38998.0,54,5,92,0,2,0,3,Regular / Moderate-Value Customers
5350,23,Master,Single,90638.0,2525,17,29,1,3,4,10,High-Value & Highly Engaged Customers
8135,28,Master,Married,27161.0,52,4,41,0,1,0,3,Low-Value / Low-Engagement Customers
8685,37,Graduation,Married,42014.0,436,14,56,0,7,1,6,Regular / Moderate-Value Customers
4967,54,PhD,Together,38201.0,268,11,19,0,5,1,5,Regular / Moderate-Value Customers
2130,32,Graduation,Together,45203.0,147,7,4,0,3,1,3,Regular / Moderate-Value Customers
9298,67,PhD,Together,81574.0,1798,17,89,2,4,5,8,High-Value & Highly Engaged Customers
8175,22,Graduation,Married,34935.0,137,7,71,0,2,1,4,Low-Value / Low-Engagement Customers
6257,38,Master,Single,60482.0,507,16,81,0,7,2,7,Regular / Moderate-Value Customers
3790,58,Graduation,Together,34633.0,15,3,31,0,1,0,2,Regular / Moderate-Value Customers
9952,67,Master,Together,78093.0,1105,16,53,0,4,7,5,High-Value & Highly Engaged Customers
3503,64,Graduation,Divorced,82460.0,974,14,78,0,5,3,6,High-Value & Highly Engaged Customers
5223,48,Master,Together,45903.0,66,6,80,0,2,1,3,Regular / Moderate-Value Customers
4608,27,Graduation,Divorced,81361.0,778,26,18,0,3,10,13,High-Value & Highly Engaged Customers
1626,41,PhD,Divorced,35860.0,49,4,37,1,1,1,2,Regular / Moderate-Value Customers
4764,62,Master,Together,40442.0,169,8,52,0,3,1,4,Regular / Moderate-Value Customers
2471,49,Graduation,Married,61482.0,299,11,39,0,3,2,6,Low-Value / Low-Engagement Customers
5892,34,Graduation,Married,34968.0,221,10,11,0,3,2,5,Regular / Moderate-Value Customers
2612,27,Graduation,Married,75794.0,1682,24,33,1,7,5,12,High-Value & Highly Engaged Customers
4971,52,PhD,Together,31497.0,155,8,22,0,3,1,4,Regular / Moderate-Value Customers
5185,59,Graduation,Married,74268.0,892,12,83,0,4,3,5,High-Value & Highly Engaged Customers
10069,26,Basic,Together,13724.0,58,4,43,1,2,0,2,Low-Value / Low-Engagement Customers
2262,49,Master,Together,45143.0,311,12,74,0,6,1,5,Regular / Moderate-Value Customers
1131,47,PhD,Single,52569.0,95,6,54,0,2,0,4,Regular / Moderate-Value Customers
1041,41,PhD,Single,48432.0,424,14,3,0,7,1,6,Regular / Moderate-Value Customers
24,54,Master,Together,17144.0,47,7,96,0,3,0,4,Regular / Moderate-Value Customers
3409,30,Graduation,Single,36108.0,339,12,68,1,7,1,4,Regular / Moderate-Value Customers
7022,43,Graduation,Married,76445.0,1410,20,2,0,2,5,13,High-Value & Highly Engaged Customers
7943,39,PhD,Married,36663.0,35,5,40,0,1,1,3,Regular / Moderate-Value Customers
5272,49,Master,Married,53843.0,562,16,64,0,8,5,3,Regular / Moderate-Value Customers
5453,58,Master,Married,90226.0,2352,23,26,1,4,7,12,High-Value & Highly Engaged Customers
2565,59,Master,Divorced,70638.0,1334,19,69,1,4,5,10,High-Value & Highly Engaged Customers
800,54,Graduation,Together,44512.0,32,4,57,0,1,0,3,Regular / Moderate-Value Customers
11092,53,Graduation,Married,27116.0,41,5,78,0,2,0,3,Regular / Moderate-Value Customers
5062,51,PhD,Married,54072.0,39,4,71,0,2,0,2,Regular / Moderate-Value Customers
8969,37,Graduation,Married,71855.0,1141,21,59,0,5,5,11,High-Value & Highly Engaged Customers
4656,24,2n Cycle,Single,51250.0,710,19,28,1,10,5,4,High-Value & Highly Engaged Customers
4480,41,Master,Married,60432.0,401,14,61,0,7,2,5,Regular / Moderate-Value Customers
9971,50,PhD,Married,65526.0,506,16,22,0,4,4,8,Regular / Moderate-Value Customers
6729,26,Graduation,Single,68655.0,1538,20,95,0,4,5,11,High-Value & Highly Engaged Customers
1773,36,2n Cycle,Married,12393.0,57,5,38,0,2,0,3,Low-Value / Low-Engagement Customers
9242,24,Graduation,Single,64509.0,1722,18,19,1,6,3,9,High-Value & Highly Engaged Customers
1764,39,Graduation,Single,33955.0,270,11,92,0,5,1,5,Regular / Moderate-Value Customers
6215,37,Graduation,Married,31353.0,31,4,24,0,1,1,2,Regular / Moderate-Value Customers
10099,30,Graduation,Married,55434.0,882,21,21,0,5,3,13,High-Value & Highly Engaged Customers
5423,31,Graduation,Together,28359.0,16,3,35,0,1,0,2,Low-Value / Low-Engagement Customers
940,27,Graduation,Single,57100.0,311,12,9,0,3,2,7,Regular / Moderate-Value Customers
